datetime,stage,p1_code,p1_port,p1_character,p1_stocks,p2_code,p2_port,p2_character,p2_stocks,end_type,lras_initiator,p1_won,p2_won,frames,ignore
2024-09-18 20:13:23+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,9.0,2.0,2.0,,False,True,11828.0,False
2024-09-18 20:20:14+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,9935.0,False
2024-09-18 20:23:07+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,8379.0,False
2024-09-18 20:25:35+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,9181.0,False
2024-09-18 20:28:16+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,7218.0,False
2024-09-18 20:30:25+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,11443.0,False
2024-09-18 20:33:44+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,12841.0,False
2024-09-18 20:37:27+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,13009.0,False
2024-09-19 12:38:11+00:00,,,,,,,,,,,,,,,True
2024-09-19 12:42:26+00:00,,,,,,,,,,,,,,,True
2024-09-19 12:47:11+00:00,,,,,,,,,,,,,,,True
2024-09-19 12:50:21+00:00,,,,,,,,,,,,,,,True
2024-09-19 12:54:03+00:00,,,,,,,,,,,,,,,True
2024-09-19 12:58:35+00:00,,,,,,,,,,,,,,,True
2024-09-19 13:01:53+00:00,,,,,,,,,,,,,,,True
2024-09-19 13:06:26+00:00,,,,,,,,,,,,,,,True
2024-09-19 13:11:21+00:00,,,,,,,,,,,,,,,True
2024-09-19 13:13:26+00:00,,,,,,,,,,,,,,,True
2024-09-19 13:16:41+00:00,,,,,,,,,,,,,,,True
2024-09-19 18:49:51+00:00,,,,,,,,,,,,,,,True
2024-09-19 19:06:21+00:00,,,,,,,,,,,,,,,True
2024-09-19 19:08:52+00:00,,,,,,,,,,,,,,,True
2024-09-19 19:11:31+00:00,,,,,,,,,,,,,,,True
2024-09-19 19:16:06+00:00,,,,,,,,,,,,,,,True
2024-09-19 19:20:16+00:00,,,,,,,,,,,,,,,True
2024-09-20 23:23:47+00:00,,,,,,,,,,,,,,,True
2024-09-20 23:28:01+00:00,,,,,,,,,,,,,,,True
2024-09-20 23:31:51+00:00,,,,,,,,,,,,,,,True
2024-09-20 23:37:11+00:00,,,,,,,,,,,,,,,True
2024-09-21 13:56:31+00:00,,,,,,,,,,,,,,,True
2024-09-21 13:58:20+00:00,,,,,,,,,,,,,,,True
2024-09-21 14:03:02+00:00,,,,,,,,,,,,,,,True
2024-09-21 14:09:22+00:00,,,,,,,,,,,,,,,True
2024-09-21 14:13:21+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:29:37+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:32:08+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:36:16+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:37:10+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:40:38+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:44:05+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:44:20+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:49:26+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:51:41+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:57:26+00:00,,,,,,,,,,,,,,,True
2024-09-21 18:57:41+00:00,,,,,,,,,,,,,,,True
2024-09-21 19:00:13+00:00,,,,,,,,,,,,,,,True
2024-09-22 12:33:17+00:00,,,,,,,,,,,,,,,True
2024-09-22 12:34:31+00:00,31.0,KEKW＃849,0.0,22.0,2.0,LY＃863,1.0,3.0,0.0,2.0,,True,False,8111.0,False
2024-09-22 12:36:58+00:00,3.0,KEKW＃849,0.0,22.0,3.0,LY＃863,1.0,22.0,0.0,2.0,,True,False,5074.0,False
2024-09-22 12:38:42+00:00,2.0,KEKW＃849,0.0,23.0,2.0,LY＃863,1.0,0.0,0.0,2.0,,True,False,12480.0,False
2024-09-22 12:42:23+00:00,28.0,KEKW＃849,0.0,0.0,1.0,LY＃863,1.0,20.0,0.0,2.0,,True,False,10701.0,False
2024-09-22 12:45:33+00:00,8.0,KEKW＃849,0.0,19.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,16929.0,False
2024-09-22 12:50:34+00:00,31.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7751.0,False
2024-09-22 12:52:53+00:00,32.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,11422.0,False
2024-09-22 12:56:14+00:00,3.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7076.0,False
2024-09-22 12:58:28+00:00,31.0,KEKW＃849,0.0,20.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,11076.0,False
2024-09-22 13:01:41+00:00,28.0,KEKW＃849,0.0,20.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,12692.0,False
2024-09-22 13:05:52+00:00,32.0,KEKW＃849,0.0,20.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8476.0,False
2024-09-22 13:08:21+00:00,2.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8169.0,False
2024-09-22 13:10:46+00:00,8.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9093.0,False
2024-09-22 13:13:25+00:00,8.0,KEKW＃849,0.0,20.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,10788.0,False
2024-09-22 13:16:55+00:00,31.0,KEKW＃849,0.0,20.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,9990.0,False
2024-09-22 13:19:51+00:00,32.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9510.0,False
2024-09-22 13:22:37+00:00,31.0,KEKW＃849,0.0,20.0,4.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,5449.0,False
2024-09-22 13:24:16+00:00,2.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10016.0,False
2024-09-22 13:27:19+00:00,32.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8550.0,False
2024-09-22 13:29:51+00:00,28.0,KEKW＃849,0.0,20.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8973.0,False
2024-09-22 13:32:28+00:00,3.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10432.0,False
2024-09-22 13:35:35+00:00,31.0,KEKW＃849,0.0,12.0,4.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,3294.0,False
2024-09-22 13:36:41+00:00,28.0,KEKW＃849,0.0,1.0,0.0,LY＃863,1.0,2.0,4.0,2.0,,False,True,1929.0,False
2024-09-22 13:37:27+00:00,3.0,KEKW＃849,0.0,0.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,14007.0,False
2024-09-22 13:46:12+00:00,2.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9911.0,False
2024-09-22 13:49:06+00:00,32.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,15985.0,False
2024-09-22 13:53:40+00:00,3.0,KEKW＃849,0.0,9.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,5932.0,False
2024-09-22 13:55:27+00:00,8.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8757.0,False
2024-09-22 13:58:02+00:00,31.0,KEKW＃849,0.0,9.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,6770.0,False
2024-09-22 14:00:09+00:00,3.0,KEKW＃849,0.0,19.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8769.0,False
2024-09-22 14:03:20+00:00,32.0,KEKW＃849,0.0,8.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,12199.0,False
2024-09-22 14:06:59+00:00,2.0,KEKW＃849,0.0,25.0,0.0,LY＃863,1.0,2.0,2.0,2.0,,False,True,10648.0,False
2024-09-22 14:10:09+00:00,8.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,4458.0,False
2024-09-22 14:11:51+00:00,28.0,KEKW＃849,0.0,12.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9311.0,False
2024-09-22 14:14:52+00:00,8.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,13724.0,False
2024-09-22 14:18:50+00:00,28.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,14528.0,False
2024-09-22 14:23:00+00:00,8.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,6396.0,False
2024-09-22 14:24:55+00:00,32.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,9561.0,False
2024-09-22 14:27:42+00:00,2.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,2.0,2.0,2.0,,False,True,8600.0,False
2024-09-22 14:30:13+00:00,28.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7456.0,False
2024-09-22 14:32:25+00:00,31.0,KEKW＃849,0.0,9.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9512.0,False
2024-09-22 14:35:13+00:00,3.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10678.0,False
2024-09-22 14:38:19+00:00,2.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,9916.0,False
2024-09-22 14:41:12+00:00,2.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,9432.0,False
2024-09-22 14:43:57+00:00,3.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9546.0,False
2024-09-22 14:46:44+00:00,3.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9266.0,False
2024-09-22 14:49:26+00:00,8.0,KEKW＃849,0.0,9.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8541.0,False
2024-09-22 14:51:58+00:00,2.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9677.0,False
2024-09-22 14:55:32+00:00,28.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,6712.0,False
2024-09-22 14:57:32+00:00,32.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,6639.0,False
2024-09-22 14:59:30+00:00,31.0,KEKW＃849,0.0,20.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10041.0,False
2024-09-22 15:02:25+00:00,32.0,KEKW＃849,0.0,20.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8120.0,False
2024-09-22 15:04:53+00:00,31.0,KEKW＃849,0.0,20.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8354.0,False
2024-09-22 15:07:22+00:00,3.0,KEKW＃849,0.0,20.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,12721.0,False
2024-09-22 15:12:07+00:00,28.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8242.0,False
2024-09-22 15:15:10+00:00,2.0,KEKW＃849,0.0,14.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9129.0,False
2024-09-22 15:18:00+00:00,8.0,KEKW＃849,0.0,0.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,5609.0,False
2024-09-22 15:19:53+00:00,28.0,KEKW＃849,0.0,6.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,13525.0,False
2024-09-22 15:24:13+00:00,32.0,KEKW＃849,0.0,12.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9325.0,False
2024-09-22 15:28:13+00:00,2.0,KEKW＃849,0.0,13.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7880.0,False
2024-09-22 15:30:50+00:00,3.0,KEKW＃849,0.0,19.0,0.0,LY＃863,1.0,2.0,2.0,2.0,,False,True,9626.0,False
2024-09-22 15:33:39+00:00,8.0,KEKW＃849,0.0,19.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10952.0,False
2024-09-22 15:36:50+00:00,8.0,KEKW＃849,0.0,19.0,0.0,LY＃863,1.0,2.0,1.0,2.0,,False,True,10261.0,False
2024-09-22 15:39:49+00:00,31.0,KEKW＃849,0.0,19.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7514.0,False
2024-09-22 15:42:03+00:00,32.0,KEKW＃849,0.0,19.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9623.0,False
2024-09-22 15:45:18+00:00,31.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7723.0,False
2024-09-22 15:47:35+00:00,28.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8892.0,False
2024-09-22 15:50:12+00:00,3.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,4086.0,False
2024-09-22 15:51:28+00:00,28.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7774.0,False
2024-09-22 15:57:17+00:00,8.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,3634.0,False
2024-09-22 15:58:38+00:00,31.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9523.0,False
2024-09-22 16:01:48+00:00,2.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,3851.0,False
2024-09-22 16:03:00+00:00,32.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,15767.0,False
2024-09-22 16:23:30+00:00,32.0,KEKW＃849,0.0,12.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,13543.0,False
2024-09-22 16:27:34+00:00,2.0,KEKW＃849,0.0,0.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8256.0,False
2024-09-22 16:30:01+00:00,28.0,KEKW＃849,0.0,0.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10723.0,False
2024-09-22 16:33:13+00:00,31.0,KEKW＃849,0.0,25.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,10171.0,False
2024-09-22 16:36:11+00:00,8.0,KEKW＃849,0.0,25.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,5664.0,False
2024-09-22 16:37:54+00:00,3.0,KEKW＃849,0.0,25.0,3.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,4355.0,False
2024-09-22 16:39:15+00:00,28.0,KEKW＃849,0.0,25.0,1.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,13875.0,False
2024-09-22 16:43:15+00:00,2.0,KEKW＃849,0.0,25.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,7152.0,False
2024-09-22 16:45:22+00:00,31.0,KEKW＃849,0.0,25.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9632.0,False
2024-09-22 16:48:18+00:00,8.0,KEKW＃849,0.0,25.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,9291.0,False
2024-09-22 16:51:02+00:00,32.0,KEKW＃849,0.0,25.0,0.0,LY＃863,1.0,2.0,2.0,2.0,,False,True,12448.0,False
2024-09-22 22:55:42+00:00,2.0,,1.0,1.0,0.0,,2.0,2.0,4.0,2.0,,False,True,9937.0,False
2024-09-22 22:58:49+00:00,28.0,,1.0,2.0,0.0,,2.0,2.0,3.0,2.0,,False,True,12156.0,False
2024-09-22 23:02:19+00:00,8.0,,1.0,2.0,0.0,,2.0,2.0,2.0,2.0,,False,True,12296.0,False
2024-09-23 01:44:12+00:00,,,,,,,,,,,,,,,True
2024-09-23 01:48:25+00:00,,,,,,,,,,,,,,,True
2024-09-23 01:51:36+00:00,,,,,,,,,,,,,,,True
2024-09-23 20:14:22+00:00,,,,,,,,,,,,,,,True
2024-09-23 20:14:41+00:00,,,,,,,,,,,,,,,True
2024-09-23 20:17:26+00:00,,,,,,,,,,,,,,,True
2024-09-23 20:20:54+00:00,,,,,,,,,,,,,,,True
2024-09-23 20:23:26+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:11:17+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:14:21+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:16:46+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:20:36+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:25:16+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:25:41+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:28:56+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:29:16+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:32:05+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:32:20+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:34:10+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:34:19+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:38:36+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:39:36+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:42:32+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:44:00+00:00,,,,,,,,,,,,,,,True
2024-09-24 19:47:01+00:00,,,,,,,,,,,,,,,True
2024-09-25 18:40:51+00:00,28.0,LY＃863,0.0,3.0,0.0,KEKW＃849,1.0,21.0,2.0,2.0,,False,True,14895.0,False
2024-09-25 18:45:15+00:00,28.0,LY＃863,0.0,13.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,8433.0,False
2024-09-25 18:47:48+00:00,2.0,LY＃863,0.0,13.0,1.0,KEKW＃849,1.0,22.0,0.0,2.0,,True,False,9877.0,False
2024-09-25 18:50:43+00:00,8.0,LY＃863,0.0,20.0,0.0,KEKW＃849,1.0,20.0,3.0,2.0,,False,True,4227.0,False
2024-09-25 18:52:03+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,0.0,3.0,2.0,,False,True,9562.0,False
2024-09-25 18:54:53+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,19.0,2.0,2.0,,False,True,10237.0,False
2024-09-25 18:57:54+00:00,31.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,15.0,0.0,2.0,,True,False,8122.0,False
2024-09-25 19:00:17+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,1.0,2.0,,False,True,7255.0,False
2024-09-25 19:02:29+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,13294.0,False
2024-09-25 19:06:24+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,9.0,1.0,2.0,,False,True,13587.0,False
2024-09-25 19:10:21+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,20.0,1.0,2.0,,False,True,12050.0,False
2024-09-25 19:14:00+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,7490.0,False
2024-09-25 19:17:13+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,10122.0,False
2024-09-25 19:20:10+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,8975.0,False
2024-09-25 19:22:47+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,11930.0,False
2024-09-25 19:26:15+00:00,28.0,LY＃863,0.0,2.0,2.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,8246.0,False
2024-09-25 19:29:29+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,3.0,2.0,,False,True,4525.0,False
2024-09-25 19:30:53+00:00,32.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,12883.0,False
2024-09-25 19:35:01+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,2.0,2.0,,False,True,4946.0,False
2024-09-25 19:36:32+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,10696.0,False
2024-09-25 19:39:42+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,13496.0,False
2024-09-25 19:43:35+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,10318.0,False
2024-09-25 19:46:36+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,22.0,3.0,2.0,,False,True,11127.0,False
2024-09-25 19:49:50+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,10881.0,False
2024-09-25 19:53:01+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,8651.0,False
2024-09-25 19:55:36+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,25.0,2.0,2.0,,False,True,8094.0,False
2024-09-25 19:59:00+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,12351.0,False
2024-09-25 20:02:35+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,10928.0,False
2024-09-25 20:05:45+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,8274.0,False
2024-09-25 20:08:10+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,7671.0,False
2024-09-25 20:10:27+00:00,2.0,LY＃863,0.0,2.0,2.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9541.0,False
2024-09-25 20:13:20+00:00,3.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,15.0,0.0,2.0,,True,False,12392.0,False
2024-09-25 20:16:59+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,19.0,3.0,2.0,,False,True,8270.0,False
2024-09-25 20:19:26+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,2.0,2.0,,False,True,7182.0,False
2024-09-25 20:21:35+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,5261.0,False
2024-09-25 20:23:11+00:00,32.0,LY＃863,0.0,2.0,2.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9129.0,False
2024-09-25 20:26:03+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,3.0,2.0,,False,True,3970.0,False
2024-09-25 20:27:19+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,10451.0,False
2024-09-25 20:30:21+00:00,31.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9906.0,False
2024-09-25 20:33:17+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,4.0,2.0,,False,True,5501.0,False
2024-09-25 20:35:00+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,14537.0,False
2024-09-25 20:39:10+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,7306.0,False
2024-09-25 20:41:20+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,9437.0,False
2024-09-25 20:44:05+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,11586.0,False
2024-09-25 20:47:26+00:00,3.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,16108.0,False
2024-09-25 20:52:07+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,2.0,2.0,,False,True,4452.0,False
2024-09-25 20:53:31+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,19.0,1.0,2.0,,False,True,12450.0,False
2024-09-25 20:57:08+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,2.0,2.0,,False,True,11575.0,False
2024-09-25 21:00:29+00:00,28.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,7976.0,False
2024-09-25 21:02:52+00:00,31.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,9387.0,False
2024-09-25 21:05:36+00:00,32.0,LY＃863,0.0,19.0,2.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9406.0,False
2024-09-25 21:08:23+00:00,28.0,LY＃863,0.0,19.0,1.0,KEKW＃849,1.0,19.0,3.0,7.0,0,False,True,7829.0,False
2024-09-25 21:10:43+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,3.0,2.0,,False,True,6869.0,False
2024-09-25 21:12:46+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,6996.0,False
2024-09-25 21:14:50+00:00,31.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9964.0,False
2024-09-25 21:18:02+00:00,2.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,19.0,1.0,2.0,,False,True,13570.0,False
2024-09-25 21:21:57+00:00,28.0,LY＃863,0.0,2.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,15721.0,False
2024-09-25 21:27:17+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,15.0,3.0,2.0,,False,True,2251.0,False
2024-09-25 21:28:04+00:00,3.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,14446.0,False
2024-09-25 21:32:14+00:00,32.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,0.0,3.0,2.0,,False,True,8833.0,False
2024-09-25 21:34:49+00:00,8.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,0.0,2.0,2.0,,False,True,8024.0,False
2024-09-25 21:37:10+00:00,31.0,LY＃863,0.0,2.0,0.0,KEKW＃849,1.0,0.0,1.0,2.0,,False,True,12122.0,False
